X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-122.658278275,45.5300995760001,3868,8010,NE 7th Ave MAX Station,http://trimet.org/max/stations.htm,8342,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5300995760001,-122.658278275,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE HOLLADAY & 7TH AVE,PORTLAND,OR,97232,NE 7th Ave MAX Station - TRIMET
-122.65403531,45.5300864490001,3869,8011,Lloyd Center/NE 11th Ave MAX Station,http://trimet.org/max/stations.htm,8343,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5300864490001,-122.65403531,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE HOLLADAY & 11TH AVE,PORTLAND,OR,97232,Lloyd Center/NE 11th Ave MAX Station - TRIMET
-122.621094835,45.5328875710001,3870,8012,Hollywood/NE 42nd Ave TC MAX Station,http://trimet.org/max/stations.htm,8344,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5328875710001,-122.621094835,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,1410 NE 42ND AVE,PORTLAND,OR,97232,Hollywood/NE 42nd Ave TC MAX Station - TRIMET
-122.602856638,45.5287269340001,3871,8013,NE 60th Ave MAX Station,http://trimet.org/max/stations.htm,8345,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5287269340001,-122.602856638,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,"NE 60TH AVE, BETWEEN HALSEY & GLISAN",PORTLAND,OR,97213,NE 60th Ave MAX Station - TRIMET
-122.578164178,45.5333712460001,3872,8014,NE 82nd Ave MAX Station,http://trimet.org/max/stations.htm,8346,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5333712460001,-122.578164178,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE 82ND AVE & JONESMORE/HALSEY,PORTLAND,OR,97220,NE 82nd Ave MAX Station - TRIMET
-122.563610998,45.530564473,3873,8015,Gateway/NE 99th Ave TC MAX Station,http://trimet.org/max/stations.htm,8347,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.530564473,-122.563610998,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,9900 NE MULTNOMAH,PORTLAND,OR,97220,Gateway/NE 99th Ave TC MAX Station - TRIMET
-122.675379,45.518193,3874,8016,Morrison/SW 3rd Ave MAX Station,http://trimet.org/max/stations.htm,8381,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5181930000001,-122.675379,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW MORRISON & 3RD AVE,PORTLAND,OR,97204,Morrison/SW 3rd Ave MAX Station - TRIMET
-122.6774695,45.5187483120001,3875,8017,Mall/SW 5th Ave MAX Station,http://trimet.org/max/stations.htm,8382,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5187483120001,-122.6774695,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW MORRISON & 5TH AVE,PORTLAND,OR,97204,Mall/SW 5th Ave MAX Station - TRIMET
-122.679535375,45.5193046250001,3876,8018,Pioneer Square North MAX Station,http://trimet.org/max/stations.htm,8383,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5193046250001,-122.679535375,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW MORRISON & BROADWAY,PORTLAND,OR,97205,Pioneer Square North MAX Station - TRIMET
-122.682017546,45.519969098,3877,8019,Galleria/SW 10th Ave MAX Station,http://trimet.org/max/stations.htm,8384,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.519969098,-122.682017546,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW MORRISON & 10TH AVE,PORTLAND,OR,97205,Galleria/SW 10th Ave MAX Station - TRIMET
-122.781007954,45.510267222,3878,8020,Sunset TC MAX Station,http://trimet.org/max/stations.htm,9624,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.510267222,-122.781007954,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,10470 SW BARNES RD,BEAVERTON,OR,97225,Sunset TC MAX Station - TRIMET
-122.689847079,45.5217876200001,3879,8021,Providence Park MAX Station,http://trimet.org/max/stations.htm,9757,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5217876200001,-122.689847079,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW YAMHILL & 17TH,PORTLAND,OR,97205,Providence Park MAX Station - TRIMET
-122.691179889,45.5204560930001,3880,8022,Kings Hill/SW Salmon St MAX Station,http://trimet.org/max/stations.htm,9759,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5204560930001,-122.691179889,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW 18TH AVE & SALMON ST,PORTLAND,OR,97205,Kings Hill/SW Salmon St MAX Station - TRIMET
-122.801487404,45.4915245650001,3881,8023,Beaverton TC MAX Station,http://trimet.org/max/stations.htm,9821,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.4915245650001,-122.801487404,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,4050 SW LOMBARD,BEAVERTON,OR,97005,Beaverton TC MAX Station - TRIMET
-122.693805,45.518124,3882,8024,Goose Hollow/SW Jefferson St MAX Station,http://trimet.org/max/stations.htm,10117,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5181240000001,-122.693805,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW 18TH AVE & JEFFERSON ST,PORTLAND,OR,97201,Goose Hollow/SW Jefferson St MAX Station - TRIMET
-122.71698358,45.510717723,3883,8025,Washington Park MAX Station,http://trimet.org/max/stations.htm,10120,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.510717723,-122.71698358,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,BELOW,"SW KNIGHT BLVD, AT OREGON ZOO",PORTLAND,OR,97221,Washington Park MAX Station - TRIMET
-122.565704,45.5590205,3884,8026,Parkrose/Sumner TC MAX Station,http://trimet.org/max/stations.htm,10572,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5590205,-122.565704,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,9481 NE SANDY BLVD,PORTLAND,OR,97220,Parkrose/Sumner TC MAX Station - TRIMET
-122.557999404,45.5722169300001,3885,8027,Cascades MAX Station,http://trimet.org/max/stations.htm,10574,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5722169300001,-122.557999404,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE CASCADES PKWY & MT. ST. HELENS AVE,PORTLAND,OR,97220,Cascades MAX Station - TRIMET
-122.567177102,45.577074968,3886,8028,Mt Hood Ave MAX Station,http://trimet.org/max/stations.htm,10576,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.577074968,-122.567177102,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE CASCADES PKWY & MT. HOOD AVE,PORTLAND,OR,97220,Mt Hood Ave MAX Station - TRIMET
-122.593056,45.587606,3887,8029,Portland Int'l Airport MAX Station,http://trimet.org/max/stations.htm,10579,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5876060000001,-122.593056,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,7000 NE AIRPORT WAY,PORTLAND,OR,97218,Portland Int'l Airport MAX Station - TRIMET
-122.558293,45.522662,3888,8030,E 102nd Ave MAX Station,http://trimet.org/max/stations.htm,8348,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.522662,-122.558293,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 102ND AVE,PORTLAND,OR,97216,E 102nd Ave MAX Station - TRIMET
-122.537774,45.522521,3889,8031,E 122nd Ave MAX Station,http://trimet.org/max/stations.htm,8349,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.522521,-122.537774,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 122ND AVE,PORTLAND,OR,97233,E 122nd Ave MAX Station - TRIMET
-122.51066,45.52232,3890,8032,E 148th Ave MAX Station,http://trimet.org/max/stations.htm,8350,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.52232,-122.51066,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 148TH AVE,PORTLAND,OR,97233,E 148th Ave MAX Station - TRIMET
-122.496469,45.522195,3891,8033,E 162nd Ave MAX Station,http://trimet.org/max/stations.htm,8351,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5221950000001,-122.496469,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 162ND AVE,GRESHAM,OR,97233,E 162nd Ave MAX Station - TRIMET
-122.486151,45.522116,3892,8034,E 172nd Ave MAX Station,http://trimet.org/max/stations.htm,8352,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.522116,-122.486151,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 172ND AVE,GRESHAM,OR,97233,E 172nd Ave MAX Station - TRIMET
-122.477126,45.522036,3893,8035,E 181st Ave MAX Station,http://trimet.org/max/stations.htm,8353,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5220360000001,-122.477126,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 181ST AVE,GRESHAM,OR,97233,E 181st Ave MAX Station - TRIMET
-122.470728135,45.520538554,3894,8036,Rockwood/E 188th Ave MAX Station,http://trimet.org/max/stations.htm,8354,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.520538554,-122.470728135,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,18200 E BURNSIDE,GRESHAM,OR,97233,Rockwood/E 188th Ave MAX Station - TRIMET
-122.460793,45.516339,3895,8037,Ruby Junction/E 197th Ave MAX Station,http://trimet.org/max/stations.htm,8355,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5163390000001,-122.460793,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,E BURNSIDE & 197TH AVE,GRESHAM,OR,97030,Ruby Junction/E 197th Ave MAX Station - TRIMET
-122.436096688,45.5058688340001,3896,8038,Gresham City Hall MAX Station,http://trimet.org/max/stations.htm,8356,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5058688340001,-122.436096688,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,EASTMAN PKWY & DIVISION ST,GRESHAM,OR,97030,Gresham City Hall MAX Station - TRIMET
-122.427038,45.502626,3897,8039,Gresham Central TC MAX Station,http://trimet.org/max/stations.htm,8357,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5026260000001,-122.427038,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,350 NE 8TH,GRESHAM,OR,97030,Gresham Central TC MAX Station - TRIMET
-122.418544,45.501825,3898,8040,Cleveland Ave MAX Station,http://trimet.org/max/stations.htm,8359,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5018250000001,-122.418544,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE 8TH ST & CLEVELAND AVE,GRESHAM,OR,97030,Cleveland Ave MAX Station - TRIMET
-122.833012,45.500449,3899,8041,Beaverton Creek MAX Station,http://trimet.org/max/stations.htm,9819,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5004490000001,-122.833012,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,"SW 153RD DR, SOUTH OF JENKINS",BEAVERTON,OR,97006,Beaverton Creek MAX Station - TRIMET
-122.807180001,45.490465758,3900,8042,Beaverton Central MAX Station,http://trimet.org/max/stations.htm,9823,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.490465758,-122.807180001,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,"SW HALL BLVD, NORTH OF CANYON RD",BEAVERTON,OR,97005,Beaverton Central MAX Station - TRIMET
-122.821575504,45.495304021,3901,8043,Millikan Way MAX Station,http://trimet.org/max/stations.htm,9825,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.495304021,-122.821575504,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW MILLIKAN WAY & 141ST,BEAVERTON,OR,97005,Millikan Way MAX Station - TRIMET
-122.842155857,45.505283735,3902,8044,Merlo Rd/SW 158th Ave MAX Station,http://trimet.org/max/stations.htm,9827,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.505283735,-122.842155857,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW MERLO RD & 158TH AVE,BEAVERTON,OR,97006,Merlo Rd/SW 158th Ave MAX Station - TRIMET
-122.851571266,45.5100381980001,3903,8045,Elmonica/SW 170th Ave MAX Station,http://trimet.org/max/stations.htm,9829,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5100381980001,-122.851571266,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW 170TH AVE & BASELINE RD,BEAVERTON,OR,97006,Elmonica/SW 170th Ave MAX Station - TRIMET
-122.870136,45.517273,3904,8046,Willow Creek/SW 185th Ave TC MAX Station,http://trimet.org/max/stations.htm,9831,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.517273,-122.870136,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,395 SW 185TH AVE,HILLSBORO,OR,97006,Willow Creek/SW 185th Ave TC MAX Station - TRIMET
-122.88882508,45.5232481960001,3905,8047,Quatama/NW 205th Ave MAX Station,http://trimet.org/max/stations.htm,9833,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5232481960001,-122.88882508,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NW QUATAMA RD & 205TH AVE,HILLSBORO,OR,97006,Quatama/NW 205th Ave MAX Station - TRIMET
-122.915840245,45.5303218490001,3906,8048,Orenco/NW 231st Ave MAX Station,http://trimet.org/max/stations.htm,9835,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5303218490001,-122.915840245,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NW 231ST & NE ALDER STREET,HILLSBORO,OR,97124,Orenco/NW 231st Ave MAX Station - TRIMET
-122.946180154,45.5270149570001,3907,8049,Fair Complex/Hillsboro Airport MAX Stn,http://trimet.org/max/stations.htm,9837,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5270149570001,-122.946180154,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,"NE 34TH AVE, SOUTH OF CORNELL",HILLSBORO,OR,97124,Fair Complex/Hillsboro Airport MAX Stn - TRIMET
-122.930759223,45.530009217,3908,8050,Hawthorn Farm MAX Station,http://trimet.org/max/stations.htm,9839,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.530009217,-122.930759223,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NE ELAM YOUNG PKWY SOUTH OF CORNELL RD,HILLSBORO,OR,97124,Hawthorn Farm MAX Station - TRIMET
-122.969868,45.521225,3909,8051,Washington/SE 12th Ave MAX Station,http://trimet.org/max/stations.htm,9841,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5212250000001,-122.969868,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SE WASHINGTON & 12TH,HILLSBORO,OR,97123,Washington/SE 12th Ave MAX Station - TRIMET
-122.978395385,45.5213304800001,3910,8052,Tuality Hospital/SE 8th Ave MAX Station,http://trimet.org/max/stations.htm,9843,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5213304800001,-122.978395385,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SE WASHINGTON & 8TH AVE,HILLSBORO,OR,97123,Tuality Hospital/SE 8th Ave MAX Station - TRIMET
-122.985331554,45.5214024900001,3911,8053,Hillsboro Central/SE 3rd TC MAX Station,http://trimet.org/max/stations.htm,9845,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5214024900001,-122.985331554,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,333 SE WASHINGTON ST,HILLSBORO,OR,97123,Hillsboro Central/SE 3rd TC MAX Station - TRIMET
-122.990973882,45.522190057,3912,8054,Hatfield Government Center MAX Station,http://trimet.org/max/stations.htm,9848,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.522190057,-122.990973882,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW WASHINGTON & ADAMS,HILLSBORO,OR,97123,Hatfield Government Center MAX Station - TRIMET
-122.667792993,45.530185379,3913,8055,Interstate/Rose Quarter MAX Station,http://trimet.org/max/stations.htm,11507,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.530185379,-122.667792993,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97227,Interstate/Rose Quarter MAX Station - TRIMET
-122.441586,45.508158,3914,8056,Civic Drive MAX Station,http://trimet.org/max/stations.htm,13449,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.508158,-122.441586,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,1413 NW CIVIC DR,GRESHAM,OR,97030,Civic Drive MAX Station - TRIMET
-122.675582154,45.526851353,3915,8057,Union Station/NW 5th & Glisan MAX Stn,http://trimet.org/max/stations.htm,7601,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.526851353,-122.675582154,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97209,Union Station/NW 5th & Glisan MAX Stn - TRIMET
-122.682925856,45.50911777,3916,8058,PSU South/SW 5th & Jackson MAX Stn,http://trimet.org/max/stations.htm,7606,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.50911777,-122.682925856,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97201,PSU South/SW 5th & Jackson MAX Stn - TRIMET
-122.67974,45.51491,3917,8059,City Hall/SW 5th & Jefferson MAX Station,http://trimet.org/max/stations.htm,7608,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.51491,-122.67974,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97204,City Hall/SW 5th & Jefferson MAX Station - TRIMET
-122.68145178,45.5118374940001,3918,8060,PSU Urban Center/SW 5th & Mill MAX Station,http://trimet.org/max/stations.htm,7618,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5118374940001,-122.68145178,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97201,PSU Urban Center/SW 5th & Mill MAX Station - TRIMET
-122.67611115,45.521570082,3919,8061,SW 5th & Oak MAX Station,http://trimet.org/max/stations.htm,7627,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.521570082,-122.67611115,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97204,SW 5th & Oak MAX Station - TRIMET
-122.677977375,45.518162,3920,8062,Pioneer Place/SW 5th Ave MAX Station,http://trimet.org/max/stations.htm,7646,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5181620000001,-122.677977375,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97204,Pioneer Place/SW 5th Ave MAX Station - TRIMET
-122.6765725,45.52728125,3921,8063,Union Station/NW 6th & Hoyt MAX Stn,http://trimet.org/max/stations.htm,7763,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.52728125,-122.6765725,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NW 6TH AVE AND HOYT ST,PORTLAND,OR,97209,Union Station/NW 6th & Hoyt MAX Stn - TRIMET
-122.682639294,45.5116514270001,3922,8064,PSU Urban Center/SW 6th & Montgomery MAX Stn,http://trimet.org/max/stations.htm,7774,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5116514270001,-122.682639294,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NW 6TH AVE & MONTGOMERY,PORTLAND,OR,97201,PSU Urban Center/SW 6th & Montgomery MAX Stn - TRIMET
-122.67868038,45.5190222800001,3923,8065,Pioneer Courthouse/SW 6th Ave MAX Stn,http://trimet.org/max/stations.htm,7777,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5190222800001,-122.67868038,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW 6TH AVE & MORRISON ST,PORTLAND,OR,97204,Pioneer Courthouse/SW 6th Ave MAX Stn - TRIMET
-122.67686562,45.5223474140001,3924,8066,SW 6th & Pine MAX Station,http://trimet.org/max/stations.htm,7787,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5223474140001,-122.67686562,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW 6TH AVE & PINE ST,PORTLAND,OR,97204,SW 6th & Pine MAX Station - TRIMET
-122.676498346,45.524504327,3925,8067,NW 6th & Davis MAX Station,http://trimet.org/max/stations.htm,9299,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.524504327,-122.676498346,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NW 6TH AVE & DAVIS ST,PORTLAND,OR,97209,NW 6th & Davis MAX Station - TRIMET
-122.67544403,45.52414766,3926,8068,NW 5th & Couch MAX Station,http://trimet.org/max/stations.htm,9303,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.52414766,-122.67544403,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,NOT AVAILABLE,PORTLAND,OR,97209,NW 5th & Couch MAX Station - TRIMET
-122.683666214,45.5095975940001,3927,8069,PSU South/SW 6th & College MAX Stn,http://trimet.org/max/stations.htm,10293,TRIMET,TRI-COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,0008,45.5095975940001,-122.683666214,"PORTLAND, OR-WA",24,OPEN,http://developer.trimet.org/GTFS.shtml,2015/11/22 00:00:00,GROUND,SW 6TH AVE & COLLEGE,PORTLAND,OR,97201,PSU South/SW 6th & College MAX Stn - TRIMET
